image_path,friction
clear\cam8_17-02_08-22.jpeg,0.9973
clear\cam8_17-02_08-31.jpeg,0.8955
clear\cam8_17-02_08-56.jpeg,0.8709
clear\cam8_17-02_09-14.jpeg,0.9153
clear\cam8_17-02_09-30.jpeg,0.92
clear\cam8_17-02_09-38.jpeg,0.8779
clear\cam8_17-02_09-42.jpeg,0.8835
clear\cam8_17-02_09-51.jpeg,0.9594
clear\cam8_17-02_09-56.jpeg,0.9874
clear\cam8_17-02_10-01.jpeg,0.8595
clear\cam8_17-02_10-10.jpeg,0.917
clear\cam8_17-02_10-14.jpeg,0.9431
clear\cam8_17-02_17-04.jpeg,0.9257
clear\cam8_17-02_17-17.jpeg,0.951
clear\cam8_17-02_19-09.jpeg,0.8509
clear\cam8_17-02_19-18.jpeg,0.979
clear\cam8_17-02_19-27.jpeg,0.9725
clear\cam8_17-02_19-32.jpeg,0.8949
clear\cam8_17-02_19-59.jpeg,0.8677
clear\cam8_17-02_20-04.jpeg,0.898
clear\cam8_17-02_20-13.jpeg,0.8603
clear\cam8_17-02_20-17.jpeg,0.9284
clear\cam8_17-02_20-27.jpeg,0.932
clear\cam8_17-02_20-31.jpeg,0.9633
clear\cam8_17-02_20-36.jpeg,0.9012
clear\cam90_02-02_09-53.jpeg,0.9472
clear\cam90_02-02_10-07.jpeg,0.8727
clear\cam90_02-02_10-19.jpeg,0.8605
clear\cam90_02-02_10-31.jpeg,0.9109
clear\cam90_02-02_10-45.jpeg,0.9909
clear\cam90_03-02_07-18.jpeg,0.9917
clear\cam90_12-02_13-35.jpeg,0.852
clear\cam90_12-02_13-51.jpeg,0.8609
clear\cam90_12-02_14-10.jpeg,0.8811
clear\cam90_12-02_14-24.jpeg,0.9411
clear\cam90_12-02_14-44.jpeg,0.96
clear\cam90_12-02_14-58.jpeg,0.8989
clear\cam90_12-02_15-13.jpeg,0.9947
clear\cam90_12-02_15-47.jpeg,0.9493
clear\cam90_12-02_16-07.jpeg,0.852
clear\cam90_12-02_16-21.jpeg,0.9376
clear\cam90_12-02_16-41.jpeg,0.9113
clear\cam90_12-02_16-56.jpeg,0.9849
clear\cam90_17-02_06-59.jpeg,0.8561
clear\cam90_17-02_07-11.jpeg,0.8927
clear\cam90_17-02_07-19.jpeg,0.8954
clear\cam90_17-02_07-30.jpeg,0.9984
clear\cam90_17-02_07-38.jpeg,0.9731
clear\cam90_17-02_07-46.jpeg,0.9504
clear\cam90_17-02_07-58.jpeg,0.8961
clear\cam90_17-02_08-06.jpeg,0.8914
clear\cam90_17-02_08-13.jpeg,0.901
clear\cam90_17-02_08-18.jpeg,0.8764
clear\cam90_17-02_08-27.jpeg,0.9593
clear\cam90_17-02_08-32.jpeg,0.9541
clear\cam90_17-02_08-41.jpeg,0.8962
clear\cam90_17-02_08-47.jpeg,0.9224
clear\cam90_17-02_08-57.jpeg,0.9991
clear\cam90_17-02_09-26.jpeg,0.9219
clear\cam90_17-02_09-31.jpeg,0.9671
clear\cam90_17-02_09-38.jpeg,0.8564
clear\cam90_17-02_09-47.jpeg,0.9857
clear\cam90_17-02_09-52.jpeg,0.8916
clear\cam90_17-02_10-06.jpeg,0.9755
clear\cam90_17-02_10-11.jpeg,0.8912
clear\cam90_17-02_17-05.jpeg,0.9003
clear\cam90_17-02_17-18.jpeg,0.9804
clear\cam90_17-02_17-24.jpeg,0.9126
clear\cam90_30-01_07-44.jpeg,0.9206
clear\cam90_30-01_07-57.jpeg,0.8721
clear\cam90_30-01_09-29.jpeg,0.972
clear\cam90_30-01_09-33.jpeg,0.8593
clear\cam90_30-01_09-50.jpeg,0.883
clear\cam90_30-01_10-01.jpeg,0.8578
clear\cam90_30-01_10-16.jpeg,0.9615
clear\cam90_30-01_10-30.jpeg,0.855
clear\cam90_30-01_11-00.jpeg,0.9599
clear\cam90_30-01_11-15.jpeg,0.9712
clear\cam90_30-01_11-23.jpeg,0.8976
clear\cam90_30-01_11-45.jpeg,0.9242
clear\cam90_30-01_11-51.jpeg,0.9129
clear\cam90_30-01_12-07.jpeg,0.9254
clear\cam90_30-01_12-39.jpeg,0.9505
clear\cam90_30-01_12-50.jpeg,0.9617
clear\cam90_30-01_13-04.jpeg,0.9354
clear\cam90_30-01_13-17.jpeg,0.8582
clear\cam90_30-01_13-29.jpeg,0.9417
clear\cam90_30-01_16-21.jpeg,0.9281
clear\cam90_30-01_16-44.jpeg,0.9706
clear\cam90_30-01_16-58.jpeg,0.9386
clear\cam91_02-02_09-48.jpeg,0.9185
clear\cam91_02-02_10-15.jpeg,0.9067
clear\cam91_02-02_10-27.jpeg,0.9008
clear\cam91_02-02_19-09.jpeg,0.8649
clear\cam91_02-02_19-27.jpeg,0.9687
clear\cam91_02-02_19-42.jpeg,0.9061
clear\cam91_02-02_19-58.jpeg,0.9236
clear\cam91_02-02_20-54.jpeg,0.9769
clear\cam91_02-02_21-09.jpeg,0.9831
clear\cam91_02-02_21-25.jpeg,0.8749
clear\cam91_02-02_21-45.jpeg,0.8664
clear\cam91_02-02_21-59.jpeg,0.8678
clear\cam91_02-02_22-18.jpeg,0.9275
clear\cam91_02-02_22-51.jpeg,0.9828
clear\cam91_02-02_23-09.jpeg,0.9938
clear\cam91_02-02_23-28.jpeg,0.9758
clear\cam91_02-02_23-42.jpeg,0.9504
clear\cam91_03-02_00-00.jpeg,0.9417
clear\cam91_03-02_00-18.jpeg,0.9842
clear\cam91_03-02_00-55.jpeg,0.9828
clear\cam91_03-02_01-09.jpeg,0.9297
clear\cam91_03-02_01-29.jpeg,0.8808
clear\cam91_03-02_01-45.jpeg,0.8797
clear\cam91_03-02_02-01.jpeg,0.9122
clear\cam91_03-02_02-20.jpeg,0.9886
clear\cam91_03-02_02-52.jpeg,0.9399
clear\cam91_03-02_03-11.jpeg,0.9101
clear\cam91_03-02_03-28.jpeg,0.8617
clear\cam91_03-02_05-13.jpeg,0.8745
clear\cam91_03-02_05-28.jpeg,0.9838
clear\cam91_03-02_07-28.jpeg,0.9137
clear\cam91_03-02_07-45.jpeg,0.8903
clear\cam91_03-02_07-59.jpeg,0.9501
clear\cam91_03-02_08-34.jpeg,0.8977
clear\cam91_03-02_08-51.jpeg,0.854
clear\cam91_03-02_09-11.jpeg,0.8969
clear\cam91_03-02_09-37.jpeg,0.8523
clear\cam91_03-02_09-48.jpeg,0.9734
clear\cam91_03-02_10-06.jpeg,0.8706
clear\cam91_03-02_10-19.jpeg,0.961
clear\cam91_03-02_10-37.jpeg,0.9673
clear\cam91_03-02_10-54.jpeg,0.9147
clear\cam91_03-02_11-12.jpeg,0.9498
clear\cam91_03-02_11-30.jpeg,0.8624
clear\cam91_03-02_11-45.jpeg,0.9911
clear\cam91_03-02_12-21.jpeg,0.9778
clear\cam91_07-02_08-27.jpeg,0.9511
clear\cam91_07-02_08-43.jpeg,0.9718
clear\cam91_07-02_09-04.jpeg,0.9286
clear\cam91_10-02_07-09.jpeg,0.9492
clear\cam91_12-02_13-35.jpeg,0.931
clear\cam91_12-02_13-41.jpeg,0.8892
clear\cam91_12-02_14-15.jpeg,0.8524
clear\cam91_12-02_14-29.jpeg,0.9614
clear\cam91_12-02_14-49.jpeg,0.9166
clear\cam91_12-02_15-03.jpeg,0.8892
clear\cam91_12-02_15-23.jpeg,0.9773
clear\cam91_12-02_15-57.jpeg,0.9287
clear\cam91_12-02_16-31.jpeg,0.8889
clear\cam91_12-02_16-46.jpeg,0.8906
clear\cam91_12-02_17-21.jpeg,0.979
clear\cam91_17-02_04-27.jpeg,0.9749
clear\cam91_17-02_04-42.jpeg,0.988
clear\cam91_17-02_07-03.jpeg,0.9796
clear\cam91_17-02_07-07.jpeg,0.8636
clear\cam91_17-02_07-14.jpeg,0.8822
clear\cam91_17-02_07-23.jpeg,0.9457
clear\cam91_17-02_07-26.jpeg,0.9311
clear\cam91_17-02_07-34.jpeg,0.9569
clear\cam91_17-02_07-42.jpeg,0.8647
clear\cam91_17-02_07-53.jpeg,0.922
clear\cam91_17-02_08-22.jpeg,0.8837
clear\cam91_17-02_08-27.jpeg,0.9764
clear\cam91_17-02_08-36.jpeg,0.9499
clear\cam91_17-02_08-47.jpeg,0.8863
clear\cam91_17-02_08-57.jpeg,0.8961
clear\cam91_17-02_09-16.jpeg,0.9038
clear\cam91_17-02_09-26.jpeg,0.8872
clear\cam91_17-02_09-31.jpeg,0.9401
clear\cam91_17-02_09-43.jpeg,0.926
clear\cam91_17-02_09-47.jpeg,0.9657
clear\cam91_17-02_09-57.jpeg,0.9224
clear\cam91_17-02_10-02.jpeg,0.9442
clear\cam91_17-02_10-06.jpeg,0.9129
clear\cam91_17-02_10-15.jpeg,0.9384
clear\cam91_17-02_17-05.jpeg,0.9563
clear\cam91_17-02_17-11.jpeg,0.9815
clear\cam91_17-02_17-24.jpeg,0.8728
clear\cam91_17-02_19-14.jpeg,0.9085
clear\cam91_17-02_19-28.jpeg,0.8783
clear\cam91_17-02_19-32.jpeg,0.8726
clear\cam91_17-02_19-37.jpeg,0.855
clear\cam91_17-02_19-50.jpeg,0.8881
clear\cam91_17-02_20-00.jpeg,0.9472
clear\cam91_17-02_20-04.jpeg,0.8836
clear\cam91_17-02_20-09.jpeg,0.8849
clear\cam91_17-02_20-18.jpeg,0.9527
clear\cam91_17-02_20-23.jpeg,0.9989
clear\cam91_17-02_20-36.jpeg,0.9918
clear\cam91_17-02_20-41.jpeg,0.9586
clear\cam91_17-02_20-54.jpeg,0.9273
clear\cam91_30-01_07-31.jpeg,0.8911
clear\cam91_30-01_07-44.jpeg,0.8557
clear\cam91_30-01_08-00.jpeg,0.9322
clear\cam91_30-01_08-13.jpeg,0.8624
clear\cam91_30-01_09-29.jpeg,0.9178
clear\cam91_30-01_09-36.jpeg,0.8858
clear\cam91_30-01_09-50.jpeg,0.9773
clear\cam91_30-01_10-01.jpeg,0.9591
clear\cam91_30-01_11-00.jpeg,0.9551
clear\cam91_30-01_11-15.jpeg,0.8839
clear\cam91_30-01_11-27.jpeg,0.8834
clear\cam91_30-01_11-45.jpeg,0.9577
clear\cam91_30-01_11-57.jpeg,0.9773
clear\cam91_30-01_12-07.jpeg,0.9423
clear\cam91_30-01_12-30.jpeg,0.9837
clear\cam91_30-01_12-39.jpeg,0.9784
clear\cam91_30-01_13-04.jpeg,0.9758
clear\cam91_30-01_13-17.jpeg,0.9992
clear\cam91_30-01_13-29.jpeg,0.9524
clear\cam91_30-01_13-44.jpeg,0.9177
clear\cam91_30-01_13-58.jpeg,0.8886
clear\cam91_30-01_16-21.jpeg,0.9041
clear\cam91_30-01_16-30.jpeg,0.9123
clear\cam91_30-01_18-48.jpeg,0.9756
clear\cam91_30-01_19-03.jpeg,0.9944
clear\cam91_30-01_19-33.jpeg,0.8897
clear\cam91_30-01_19-45.jpeg,0.9575
clear\cam91_30-01_19-58.jpeg,0.8909
clear\cam91_30-01_20-11.jpeg,0.8612
clear\cam91_30-01_20-40.jpeg,0.909
clear\cam91_30-01_21-05.jpeg,0.8965
clear\cam91_30-01_21-22.jpeg,0.8797
clear\cam91_30-01_21-46.jpeg,0.964
clear\cam91_30-01_22-15.jpeg,0.9826
clear\cam91_30-01_22-32.jpeg,0.9601
clear\cam91_30-01_22-44.jpeg,0.8569
clear\cam91_30-01_22-57.jpeg,0.8686
clear\cam91_30-01_23-14.jpeg,0.9629
clear\cam91_30-01_23-26.jpeg,0.8759
clear\cam91_30-01_23-43.jpeg,0.9063
clear\cam91_30-01_23-55.jpeg,0.9164
clear\cam91_31-01_00-08.jpeg,0.8961
clear\cam91_31-01_00-24.jpeg,0.8698
clear\cam91_31-01_00-52.jpeg,0.852
clear\cam91_31-01_01-05.jpeg,0.898
clear\cam91_31-01_01-20.jpeg,0.978
clear\cam91_31-01_01-48.jpeg,0.8735
clear\cam91_31-01_02-02.jpeg,0.9063
clear\cam91_31-01_02-15.jpeg,0.9192
clear\cam91_31-01_02-59.jpeg,0.879
clear\cam91_31-01_03-38.jpeg,0.9445
clear\cam91_31-01_03-51.jpeg,0.9371
clear\cam91_31-01_04-06.jpeg,0.8768
clear\cam91_31-01_04-33.jpeg,0.919
clear\cam91_31-01_04-47.jpeg,0.9274
clear\cam91_31-01_05-02.jpeg,0.9446
clear\cam91_31-01_05-15.jpeg,0.9686
clear\cam91_31-01_07-21.jpeg,0.9845
clear\cam91_31-01_07-34.jpeg,0.8626
clear\cam97_02-02_18-54.jpeg,0.9666
clear\cam97_02-02_19-15.jpeg,0.9093
clear\cam97_02-02_19-31.jpeg,0.8948
clear\cam97_02-02_19-47.jpeg,0.8948
clear\cam97_02-02_20-08.jpeg,0.9833
clear\cam97_02-02_20-23.jpeg,0.9474
clear\cam97_02-02_20-38.jpeg,0.9158
clear\cam97_02-02_21-00.jpeg,0.9641
clear\cam97_02-02_21-14.jpeg,0.8732
clear\cam97_02-02_21-30.jpeg,0.8557
clear\cam97_02-02_21-50.jpeg,0.8701
clear\cam97_02-02_22-41.jpeg,0.9869
clear\cam97_02-02_23-51.jpeg,0.9672
clear\cam97_03-02_00-05.jpeg,0.9605
clear\cam97_03-02_00-23.jpeg,0.869
clear\cam97_03-02_01-14.jpeg,0.979
clear\cam97_03-02_01-34.jpeg,0.8703
clear\cam97_03-02_01-50.jpeg,0.9672
clear\cam97_03-02_02-25.jpeg,0.9353
clear\cam97_03-02_02-52.jpeg,0.9438
clear\cam97_03-02_03-02.jpeg,0.9761
clear\cam97_03-02_03-19.jpeg,0.9179
clear\cam97_03-02_05-10.jpeg,0.8705
clear\cam97_03-02_05-19.jpeg,0.9622
clear\cam97_03-02_05-35.jpeg,0.9645
clear\cam97_17-02_04-27.jpeg,0.8767
clear\cam97_17-02_04-42.jpeg,0.9579
clear\cam97_17-02_19-10.jpeg,0.9069
clear\cam97_17-02_19-23.jpeg,0.9287
clear\cam97_17-02_19-28.jpeg,0.983
clear\cam97_17-02_19-37.jpeg,0.9557
clear\cam97_17-02_19-41.jpeg,0.9967
clear\cam97_17-02_19-50.jpeg,0.9448
clear\cam97_17-02_19-55.jpeg,0.8834
clear\cam97_17-02_20-04.jpeg,0.903
clear\cam97_17-02_20-09.jpeg,0.8724
clear\cam97_17-02_20-13.jpeg,0.9683
clear\cam97_17-02_20-23.jpeg,0.864
clear\cam97_17-02_20-27.jpeg,0.9288
clear\cam97_17-02_20-36.jpeg,0.8777
clear\cam97_17-02_20-41.jpeg,0.9044
clear\cam97_17-02_20-50.jpeg,0.9207
clear\cam97_17-02_20-54.jpeg,0.8536
clear\cam97_30-01_19-08.jpeg,0.9034
clear\cam97_30-01_19-20.jpeg,0.8671
clear\cam97_30-01_19-37.jpeg,0.9116
clear\cam97_30-01_19-50.jpeg,0.8513
clear\cam97_30-01_20-15.jpeg,0.9114
clear\cam97_30-01_20-44.jpeg,0.9748
clear\cam97_30-01_20-57.jpeg,0.8922
clear\cam97_30-01_21-13.jpeg,0.9049
clear\cam97_30-01_21-26.jpeg,0.9313
clear\cam97_30-01_21-38.jpeg,0.8556
clear\cam97_30-01_21-55.jpeg,0.8782
clear\cam97_30-01_22-07.jpeg,0.9335
clear\cam97_30-01_22-24.jpeg,0.869
clear\cam97_30-01_23-05.jpeg,0.8623
clear\cam97_30-01_23-34.jpeg,0.8795
clear\cam97_30-01_23-47.jpeg,0.9738
clear\cam97_31-01_00-29.jpeg,0.8877
clear\cam97_31-01_00-42.jpeg,0.9727
clear\cam97_31-01_01-25.jpeg,0.8674
clear\cam97_31-01_01-39.jpeg,0.8833
clear\cam97_31-01_01-52.jpeg,0.9624
clear\cam97_31-01_02-06.jpeg,0.924
clear\cam97_31-01_02-19.jpeg,0.9049
clear\cam97_31-01_02-59.jpeg,0.9714
clear\cam97_31-01_03-31.jpeg,0.9833
clear\cam97_31-01_03-45.jpeg,0.9111
clear\cam97_31-01_03-59.jpeg,0.9212
clear\cam97_31-01_04-12.jpeg,0.8742
clear\cam97_31-01_04-26.jpeg,0.971
clear\cam97_31-01_04-40.jpeg,0.9806
clear\cam97_31-01_04-53.jpeg,0.9906
clear\cam97_31-01_05-09.jpeg,0.9329
clear\cam97_31-01_05-37.jpeg,0.9854
clear\cam98_02-02_09-48.jpeg,0.8521
clear\cam98_02-02_10-00.jpeg,0.8837
clear\cam98_02-02_10-11.jpeg,0.9292
clear\cam98_02-02_10-24.jpeg,0.986
clear\cam98_02-02_10-38.jpeg,0.8717
clear\cam98_03-02_07-25.jpeg,0.8518
clear\cam98_03-02_07-42.jpeg,0.9431
clear\cam98_03-02_07-59.jpeg,0.8644
clear\cam98_03-02_08-20.jpeg,0.8855
clear\cam98_03-02_08-34.jpeg,0.9028
clear\cam98_03-02_08-51.jpeg,0.8692
clear\cam98_03-02_09-08.jpeg,0.9438
clear\cam98_03-02_09-38.jpeg,0.9379
clear\cam98_03-02_09-45.jpeg,0.8645
clear\cam98_03-02_10-02.jpeg,0.9072
clear\cam98_03-02_10-19.jpeg,0.8651
clear\cam98_03-02_10-37.jpeg,0.9576
clear\cam98_03-02_10-54.jpeg,0.9219
clear\cam98_03-02_11-09.jpeg,0.8616
clear\cam98_03-02_11-26.jpeg,0.9861
clear\cam98_03-02_11-46.jpeg,0.937
clear\cam98_07-02_08-24.jpeg,0.9252
clear\cam98_07-02_08-31.jpeg,0.931
clear\cam98_07-02_08-48.jpeg,0.9797
clear\cam98_07-02_09-04.jpeg,0.9671
clear\cam98_10-02_07-19.jpeg,0.9505
clear\cam98_12-02_13-51.jpeg,0.9421
clear\cam98_12-02_14-10.jpeg,0.8686
clear\cam98_12-02_14-24.jpeg,0.8861
clear\cam98_12-02_14-44.jpeg,0.9941
clear\cam98_12-02_14-58.jpeg,0.9483
clear\cam98_12-02_15-18.jpeg,0.9708
clear\cam98_12-02_15-33.jpeg,0.9906
clear\cam98_12-02_15-52.jpeg,0.9953
clear\cam98_12-02_16-07.jpeg,0.9608
clear\cam98_12-02_16-26.jpeg,0.9325
clear\cam98_12-02_16-41.jpeg,0.9124
clear\cam98_12-02_17-01.jpeg,0.929
clear\cam98_12-02_17-16.jpeg,0.946
clear\cam98_17-02_07-03.jpeg,0.8971
clear\cam98_17-02_07-23.jpeg,0.9572
clear\cam98_17-02_07-30.jpeg,0.9413
clear\cam98_17-02_07-42.jpeg,0.9132
clear\cam98_17-02_07-50.jpeg,0.9293
clear\cam98_17-02_07-58.jpeg,0.8977
clear\cam98_17-02_08-02.jpeg,0.929
clear\cam98_17-02_08-10.jpeg,0.965
clear\cam98_17-02_08-18.jpeg,0.9533
clear\cam98_17-02_08-36.jpeg,0.9188
clear\cam98_17-02_08-47.jpeg,0.8716
clear\cam98_17-02_08-57.jpeg,0.9619
clear\cam98_17-02_09-16.jpeg,0.9013
clear\cam98_17-02_09-26.jpeg,0.9907
clear\cam98_17-02_09-38.jpeg,0.9358
clear\cam98_17-02_09-43.jpeg,0.9929
clear\cam98_17-02_09-52.jpeg,0.8538
clear\cam98_17-02_09-57.jpeg,0.9121
clear\cam98_17-02_10-02.jpeg,0.9908
clear\cam98_17-02_17-05.jpeg,0.9648
clear\cam98_17-02_17-11.jpeg,0.9158
clear\cam98_17-02_17-18.jpeg,0.9284
clear\cam98_17-02_17-24.jpeg,0.9728
clear\cam98_30-01_07-21.jpeg,0.8759
clear\cam98_30-01_07-34.jpeg,0.9051
clear\cam98_30-01_08-04.jpeg,0.8656
clear\cam98_30-01_09-29.jpeg,0.993
clear\cam98_30-01_10-19.jpeg,0.9555
clear\cam98_30-01_10-36.jpeg,0.9272
clear\cam98_30-01_10-47.jpeg,0.8806
clear\cam98_30-01_11-08.jpeg,0.869
clear\cam98_30-01_11-15.jpeg,0.9293
clear\cam98_30-01_11-31.jpeg,0.9632
clear\cam98_30-01_11-57.jpeg,0.9372
clear\cam98_30-01_12-13.jpeg,0.9498
clear\cam98_30-01_12-39.jpeg,0.8985
clear\cam98_30-01_12-55.jpeg,0.8665
clear\cam98_30-01_13-21.jpeg,0.9817
clear\cam98_30-01_13-47.jpeg,0.8733
clear\cam98_30-01_14-01.jpeg,0.9887
clear\cam98_30-01_16-35.jpeg,0.9277
clear\cam98_30-01_16-49.jpeg,0.8654
clear\cam98_31-01_07-27.jpeg,0.9905
light\cam100_25-02_08-11.jpeg,0.4877
light\cam100_25-02_08-46.jpeg,0.4923
light\cam100_25-02_09-00.jpeg,0.4784
light\cam100_25-02_09-13.jpeg,0.437
light\cam101_17-02_21-25.jpeg,0.5357
light\cam101_17-02_21-34.jpeg,0.5963
light\cam101_17-02_21-41.jpeg,0.54
light\cam101_17-02_21-50.jpeg,0.608
light\cam101_17-02_22-00.jpeg,0.5749
light\cam101_17-02_22-04.jpeg,0.5793
light\cam101_17-02_22-13.jpeg,0.442
light\cam101_17-02_22-18.jpeg,0.5365
light\cam101_17-02_22-31.jpeg,0.5212
light\cam101_17-02_22-35.jpeg,0.5064
light\cam101_17-02_22-44.jpeg,0.563
light\cam101_17-02_22-49.jpeg,0.4878
light\cam101_17-02_22-54.jpeg,0.5435
light\cam101_17-02_23-07.jpeg,0.4845
light\cam101_17-02_23-16.jpeg,0.4046
light\cam101_17-02_23-21.jpeg,0.4921
light\cam101_17-02_23-25.jpeg,0.5574
light\cam101_17-02_23-38.jpeg,0.6164
light\cam101_17-02_23-47.jpeg,0.4224
light\cam101_17-02_23-52.jpeg,0.5352
light\cam101_18-02_00-05.jpeg,0.4414
light\cam101_18-02_00-09.jpeg,0.6355
light\cam101_18-02_00-22.jpeg,0.5581
light\cam101_18-02_00-31.jpeg,0.5897
light\cam101_18-02_00-35.jpeg,0.5153
light\cam101_18-02_00-44.jpeg,0.6473
light\cam101_18-02_00-48.jpeg,0.4839
light\cam101_25-02_08-06.jpeg,0.4812
light\cam101_25-02_08-41.jpeg,0.6321
light\cam101_25-02_08-55.jpeg,0.4464
light\cam101_25-02_09-08.jpeg,0.4971
light\cam101_25-02_09-22.jpeg,0.4487
light\cam102_25-02_08-06.jpeg,0.448
light\cam102_25-02_08-41.jpeg,0.5717
light\cam102_25-02_08-55.jpeg,0.5187
light\cam102_25-02_09-08.jpeg,0.5217
light\cam103_17-02_20-58.jpeg,0.4357
light\cam103_17-02_21-12.jpeg,0.4386
light\cam103_17-02_21-16.jpeg,0.6478
light\cam103_17-02_21-25.jpeg,0.427
light\cam103_17-02_21-41.jpeg,0.5384
light\cam103_17-02_21-50.jpeg,0.6232
light\cam103_17-02_21-55.jpeg,0.5328
light\cam103_17-02_22-04.jpeg,0.4258
light\cam103_17-02_22-09.jpeg,0.6457
light\cam103_17-02_22-13.jpeg,0.6488
light\cam103_17-02_22-22.jpeg,0.5637
light\cam103_17-02_22-27.jpeg,0.4314
light\cam103_17-02_22-35.jpeg,0.4459
light\cam103_17-02_22-40.jpeg,0.4116
light\cam103_17-02_22-44.jpeg,0.5088
light\cam103_17-02_22-54.jpeg,0.4977
light\cam103_17-02_23-12.jpeg,0.6476
light\cam103_17-02_23-25.jpeg,0.4871
light\cam103_25-02_08-06.jpeg,0.6458
light\cam103_25-02_08-55.jpeg,0.4979
light\cam103_25-02_09-08.jpeg,0.5594
light\cam104_25-02_08-06.jpeg,0.509
light\cam104_25-02_09-23.jpeg,0.4106
light\cam105_25-02_08-06.jpeg,0.4105
light\cam105_25-02_08-42.jpeg,0.4223
light\cam105_25-02_08-55.jpeg,0.5526
light\cam105_25-02_09-08.jpeg,0.6392
light\cam105_25-02_09-23.jpeg,0.4712
light\cam106_25-02_08-55.jpeg,0.4896
light\cam106_25-02_09-08.jpeg,0.6497
light\cam106_25-02_09-23.jpeg,0.4997
light\cam107_25-02_08-11.jpeg,0.4788
light\cam107_25-02_08-46.jpeg,0.5367
light\cam107_25-02_09-13.jpeg,0.4109
light\cam107_25-02_09-27.jpeg,0.5345
light\cam10_25-02_08-04.jpeg,0.5089
light\cam10_25-02_08-40.jpeg,0.4479
light\cam10_25-02_08-54.jpeg,0.4253
light\cam10_25-02_09-07.jpeg,0.4508
light\cam10_25-02_09-21.jpeg,0.5081
light\cam110_03-02_21-26.jpeg,0.5383
light\cam110_03-02_21-43.jpeg,0.5636
light\cam110_03-02_21-59.jpeg,0.5913
light\cam110_03-02_22-16.jpeg,0.4719
light\cam110_03-02_22-33.jpeg,0.4229
light\cam110_03-02_22-54.jpeg,0.5574
light\cam110_03-02_23-10.jpeg,0.6266
light\cam110_03-02_23-26.jpeg,0.6059
light\cam110_04-02_05-33.jpeg,0.4149
light\cam110_17-02_20-56.jpeg,0.5706
light\cam110_17-02_21-09.jpeg,0.5103
light\cam110_17-02_21-18.jpeg,0.5301
light\cam110_17-02_21-22.jpeg,0.6057
light\cam110_17-02_21-31.jpeg,0.4289
light\cam110_17-02_21-38.jpeg,0.5009
light\cam110_17-02_21-43.jpeg,0.6237
light\cam110_17-02_21-57.jpeg,0.419
light\cam110_17-02_22-01.jpeg,0.6425
light\cam110_17-02_22-06.jpeg,0.5415
light\cam110_17-02_22-15.jpeg,0.4482
light\cam110_17-02_22-19.jpeg,0.4945
light\cam110_17-02_22-55.jpeg,0.507
light\cam110_17-02_23-04.jpeg,0.5794
light\cam110_25-02_08-11.jpeg,0.5949
light\cam110_25-02_08-46.jpeg,0.5402
light\cam110_25-02_09-13.jpeg,0.5718
light\cam110_25-02_09-27.jpeg,0.5783
light\cam111_25-02_08-46.jpeg,0.6352
light\cam111_25-02_09-00.jpeg,0.6267
light\cam111_25-02_09-13.jpeg,0.6102
light\cam111_25-02_09-27.jpeg,0.4855
light\cam112_03-02_21-42.jpeg,0.5295
light\cam112_03-02_21-58.jpeg,0.5369
light\cam112_03-02_22-14.jpeg,0.6294
light\cam112_03-02_22-37.jpeg,0.5132
light\cam112_03-02_22-53.jpeg,0.4343
light\cam112_03-02_23-08.jpeg,0.5579
light\cam112_04-02_05-32.jpeg,0.5271
light\cam112_17-02_21-03.jpeg,0.4228
light\cam112_17-02_21-07.jpeg,0.6132
light\cam112_17-02_21-17.jpeg,0.5151
light\cam112_17-02_21-21.jpeg,0.4142
light\cam112_17-02_21-30.jpeg,0.5126
light\cam112_17-02_21-34.jpeg,0.5291
light\cam112_17-02_21-42.jpeg,0.6368
light\cam112_17-02_21-46.jpeg,0.4467
light\cam112_17-02_21-55.jpeg,0.6077
light\cam112_17-02_22-00.jpeg,0.4309
light\cam112_17-02_22-04.jpeg,0.5533
light\cam112_17-02_22-13.jpeg,0.5502
light\cam112_17-02_22-27.jpeg,0.4769
light\cam112_17-02_22-31.jpeg,0.5631
light\cam112_17-02_22-44.jpeg,0.526
light\cam112_17-02_22-49.jpeg,0.5232
light\cam112_17-02_23-03.jpeg,0.5108
light\cam112_17-02_23-07.jpeg,0.5479
light\cam112_17-02_23-21.jpeg,0.6236
light\cam112_17-02_23-25.jpeg,0.6204
light\cam112_17-02_23-34.jpeg,0.4166
light\cam112_25-02_08-06.jpeg,0.4139
light\cam112_25-02_09-08.jpeg,0.4399
light\cam112_25-02_09-23.jpeg,0.46
light\cam114_25-02_08-06.jpeg,0.4285
light\cam114_25-02_08-42.jpeg,0.5461
light\cam114_25-02_09-23.jpeg,0.531
light\cam115_25-02_08-11.jpeg,0.4812
light\cam115_25-02_08-46.jpeg,0.5109
light\cam115_25-02_09-00.jpeg,0.5566
light\cam115_25-02_09-13.jpeg,0.4434
light\cam115_25-02_09-27.jpeg,0.4342
light\cam116_25-02_08-11.jpeg,0.5589
light\cam116_25-02_08-46.jpeg,0.4944
light\cam116_25-02_09-00.jpeg,0.4634
light\cam116_25-02_09-13.jpeg,0.5183
light\cam116_25-02_09-27.jpeg,0.428
light\cam118_25-02_08-11.jpeg,0.5938
light\cam118_25-02_08-46.jpeg,0.4925
light\cam118_25-02_09-00.jpeg,0.5896
light\cam118_25-02_09-13.jpeg,0.5276
light\cam119_17-02_21-17.jpeg,0.6299
